_1,_2,_3
0.885,0.606,0.26
8.694,8.849,8.909
2.009,2.962,2.146
0.656,0.826,0.989
4.345,4.256,4.795
2.234,2.099,2.498
0.533,0.806,0.201
6.81,6.753,6.163
2.357,2.848,2.124
4.857,4.722,4.308
2.56,2.341,2.095
6.229,6.255,6.663
8.615,8.933,8.77
2.492,2.438,2.078
8.119,8.112,8.879
4.749,4.485,4.046
4.001,4.82,4.674
4.528,4.242,4.584
8.485,8.758,8.457
6.737,6.819,6.569
8.485,8.856,8.959
8.492,8.306,8.647
2.567,2.631,2.748
4.451,4.02,4.875
0.326,0.861,0.129
0.092,0.136,0.622
0.302,0.831,0.442
4.044,4.525,4.715
0.413,0.705,0.649
6.663,6.459,6.309
4.795,4.017,4.301
8.754,8.537,8.752
8.25,8.943,8.94
8.448,8.708,8.22
4.878,4.459,4.336
8.432,8.023,8.938
2.186,2.917,2.657
4.503,4.577,4.51
6.3,6.303,6.43
2.205,2.38,2.311
8.362,8.304,8.475
6.248,6.456,6.919
8.415,8.736,8.34
0.733,0.058,0.075
6.175,6.662,6.404
4.489,4.92,4.469
6.263,6.625,6.982
2.949,2.91,2.251
8.201,8.219,8.349
8.085,8.167,8.554
6.766,6.573,6.912
4.249,4.632,4.181
2.825,2.97,2.444
6.142,6.328,6.637
2.245,2.987,2.766
2.054,2.16,2.347
6.926,6.945,6.181
4.624,4.419,4.874
6.158,6.053,6.482
2.678,2.185,2.82
2.458,2.868,2.854
2.124,2.022,2.567
6.572,6.537,6.717
6.94,6.837,6.646
4.933,4.227,4.369
8.671,8.124,8.891
4.251,4.337,4.636
6.945,6.212,6.976
0.601,0.595,0.535
2.421,2.729,2.136
6.312,6.297,6.394
6.281,6.509,6.558
2.223,2.398,2.349
6.762,6.794,6.061
4.976,4.351,4.075
6.038,6.144,6.783
2.791,2.813,2.706
4.661,4.027,4.55
4.584,4.764,4.739
6.142,6.554,6.872
8.308,8.62,8.982
6.077,6.812,6.065
4.113,4.943,4.198
8.494,8.357,8.357
2.52,2.865,2.328
0.283,0.416,0.956
2.379,2.439,2.905
0.539,0.43,0.016
2.401,2.706,2.64
2.147,2.71,2.07
0.76,0.872,0.337
0.017,0.073,0.197
8.038,8.609,8.304
8.083,8.756,8.004
8.228,8.222,8.957
6.49,6.177,6.135
6.833,6.811,6.398
0.596,0.451,0.834
0.947,0.378,0.655
0.799,0.206,0.501
6.386,6.908,6.874
2.336,2.961,2.287
0.69,0.224,0.382
4.977,4.181,4.333
6.932,6.068,6.347
2.438,2.778,2.952
4.882,4.503,4.952
2.917,2.72,2.087
8.413,8.432,8.981
4.272,4.053,4.069
6.504,6.305,6.231
6.631,6.638,6.829
4.14,4.292,4.237
0.027,0.585,0.968
4.131,4.016,4.979
8.212,8.652,8.163
6.546,6.34,6.578
4.457,4.709,4.935
8.433,8.502,8.756
8.383,8.525,8.38
6.883,6.698,6.664
6.117,6.742,6.023
2.435,2.425,2.562
0.057,0.185,0.829
0.508,0.99,0.533
0.819,0.078,0.105
6.962,6.966,6.856
0.728,0.588,0.914
4.731,4.613,4.063
2.011,2.782,2.74
6.827,6.977,6.031
2.148,2.572,2.669
4.436,4.78,4.312
4.104,4.098,4.864
6.575,6.1,6.102
8.202,8.457,8.081
2.04,2.964,2.228
4.859,4.452,4.614
4.676,4.023,4.618
8.099,8.035,8.81
0.002,0.405,0.821
2.893,2.788,2.937
6.93,6.092,6.62
6.541,6.757,6.905
0.418,0.234,0.689
0.618,0.749,0.944
8.128,8.959,8.051
0.438,0.729,0.213
4.295,4.965,4.682
6.38,6.48,6.362
4.877,4.923,4.169
6.51,6.206,6.002
6.221,6.948,6.395
4.38,4.32,4.531
8.083,8.898,8.809
4.655,4.195,4.756
0.325,0.242,0.654
2.951,2.934,2.102
0.214,0.858,0.647
6.376,6.322,6.893
4.216,4.009,4.14
4.387,4.09,4.669
4.97,4.536,4.064
0.477,0.091,0.774
4.381,4.998,4.312
4.791,4.433,4.017
6.737,6.622,6.904
0.308,0.642,0.66
4.586,4.134,4.99
4.653,4.494,4.091
2.57,2.023,2.196
0.491,0.47,0.488
8.207,8.191,8.685
4.706,4.772,4.747
8.643,8.693,8.535
6.913,6.798,6.202
0.312,0.403,0.65
4.424,4.664,4.146
0.65,0.087,0.16
4.453,4.085,4.112
6.549,6.455,6.271
6.196,6.14,6.181
4.949,4.917,4.63
4.28,4.196,4.604
4.95,4.887,4.783
6.422,6.349,6.556
0.185,0.45,0.826
8.288,8.181,8.128
8.623,8.333,8.196
6.551,6.143,6.1
2.408,2.416,2.797
0.9,0.224,0.305
0.723,0.539,0.761
4.502,4.299,4.16
4.176,4.248,4.596
8.932,8.313,8.493
6.688,6.493,6.682
4.025,4.341,4.57
0.569,0.84,0.409
6.108,6.512,6.779
2.454,2.734,2.939
0.584,0.864,0.452
6.755,6.115,6.396
8.824,8.124,8.195
8.156,8.171,8.96
2.506,2.044,2.995
2.625,2.475,2.174
0.19,0.819,0.964
0.955,0.092,0.339
0.271,0.691,0.441
0.742,0.326,0.665
4.592,4.567,4.229
8.389,8.793,8.516
6.796,6.346,6.192
4.644,4.524,4.009
4.786,4.388,4.362
4.683,4.204,4.119
4.912,4.094,4.853
8.042,8.561,8.676
4.573,4.11,4.064
8.642,8.953,8.761
6.472,6.934,6.436
6.848,6.998,6.641
8.448,8.619,8.487
8.911,8.375,8.36
2.537,2.879,2.341
6.585,6.845,6.754
6.116,6.297,6.544
4.161,4.283,4.244
0.081,0.596,0.344
6.48,6.199,6.578
8.924,8.848,8.96
6.548,6.187,6.667
6.561,6.971,6.625
6.076,6.127,6.37
8.307,8.621,8.268
0.46,0.739,0.477
4.372,4.13,4.291
6.636,6.429,6.937
2.497,2.398,2.198
2.126,2.926,2.183
4.775,4.902,4.687
6.742,6.159,6.323
8.249,8.29,8.084
4.199,4.265,4.982
2.324,2.304,2.753
0.048,0.642,0.955
8.249,8.584,8.814
4.749,4.526,4.717
6.618,6.477,6.802
8.575,8.791,8.996
2.983,2.931,2.268
6.536,6.022,6.296
4.34,4.961,4.379
4.398,4.063,4.304
0.446,0.12,0.882
8.251,8.762,8.639
8.967,8.62,8.801
4.587,4.579,4.508
8.032,8.729,8.853
2.389,2.864,2.682
8.006,8.795,8.971
6.573,6.326,6.868
0.945,0.558,0.347
8.229,8.741,8.5
4.92,4.318,4.307
4.179,4.106,4.449
2.55,2.677,2.7
8.179,8.937,8.223
2.642,2.755,2.063
2.464,2.002,2.47
6.808,6.681,6.002
8.057,8.014,8.897
8.197,8.435,8.996
8.026,8.171,8.883
0.749,0.725,0.475
2.747,2.853,2.938
8.076,8.437,8.595
6.362,6.587,6.778
0.97,0.488,0.074
6.14,6.544,6.337
0.408,0.113,0.12
0.66,0.438,0.925
2.555,2.236,2.878
2.135,2.025,2.61
2.625,2.836,2.986
4.86,4.132,4.477
6.413,6.511,6.491
4.717,4.538,4.38
0.091,0.644,0.127
8.761,8.897,8.462
8.503,8.577,8.539
4.389,4.686,4.05
8.162,8.38,8.454
0.821,0.15,0.805
8.489,8.237,8.741
0.963,0.787,0.84
8.307,8.242,8.982
2.896,2.402,2.725
6.608,6.829,6.846
6.914,6.483,6.27
2.73,2.865,2.934
4.593,4.147,4.866
8.81,8.213,8.546
8.499,8.856,8.38
4.882,4.17,4.89
2.812,2.216,2.741
6.842,6.265,6.259
6.832,6.56,6.785
2.441,2.023,2.454
0.427,0.128,0.823
8.057,8.335,8.097
8.126,8.938,8.164
0.557,0.629,0.526
4.672,4.55,4.197
4.355,4.413,4.033
4.346,4.424,4.824
8.415,8.783,8.443
8.075,8.536,8.756
0.802,0.472,0.169
0.701,0.424,0.694
2.083,2.843,2.453
0.564,0.402,0.799
4.683,4.69,4.374
0.451,0.881,0.024
8.662,8.214,8.4
4.149,4.492,4.9
6.424,6.803,6.798
4.852,4.08,4.615
4.644,4.261,4.8
2.567,2.274,2.616
4.809,4.915,4.75
0.303,0.137,0.105
4.849,4.598,4.292
2.332,2.396,2.633
6.998,6.601,6.172
8.859,8.425,8.938
8.735,8.782,8.199
8.426,8.392,8.933
2.048,2.051,2.029
4.343,4.009,4.508
8.021,8.435,8.912
6.661,6.286,6.183
2.394,2.781,2.816
4.878,4.357,4.088
4.385,4.141,4.506
2.117,2.553,2.717
4.11,4.483,4.395
8.122,8.025,8.003
6.752,6.552,6.907
8.27,8.473,8.019
8.11,8.809,8.156
4.194,4.773,4.133
4.568,4.071,4.143
4.155,4.99,4.305
6.364,6.583,6.913
6.781,6.095,6.282
6.96,6.398,6.699
6.653,6.409,6.605
2.039,2.384,2.238
6.286,6.839,6.026
4.601,4.467,4.745
8.452,8.37,8.036
4.705,4.93,4.537
2.264,2.373,2.533
8.796,8.743,8.341
8.439,8.209,8.668
4.516,4.579,4.68
4.422,4.592,4.152
4.828,4.638,4.403
6.338,6.01,6.234
2.089,2.79,2.644
6.757,6.857,6.09
8.241,8.802,8.886
8.519,8.791,8.004
0.458,0.416,0.398
4.676,4.356,4.107
2.747,2.026,2.253
0.385,0.704,0.205
8.915,8.02,8.282
0.363,0.184,0.657
4.461,4.503,4.694
6.664,6.071,6.414
2.303,2.182,2.154
0.433,0.227,0.448
4.12,4.837,4.273
6.337,6.469,6.767
2.353,2.464,2.049
6.404,6.711,6.888
0.6,0.371,0.003
2.253,2.376,2.273
6.454,6.65,6.952
8.599,8.413,8.166
2.684,2.487,2.273
6.661,6.131,6.631
8.056,8.682,8.003
8.165,8.867,8.949
6.748,6.405,6.724
6.797,6.267,6.916
8.381,8.862,8.848
2.763,2.406,2.788
2.473,2.319,2.365
4.411,4.976,4.068
0.305,0.587,0.775
4.257,4.265,4.37
4.852,4.665,4.08
6.496,6.318,6.081
2.986,2.316,2.666
0.284,0.567,0.178
2.64,2.891,2.889
0.521,0.802,0.458
2.434,2.515,2.571
6.108,6.905,6.028
6.828,6.801,6.65
2.717,2.304,2.521
0.29,0.492,0.518
8.328,8.123,8.507
0.345,0.843,0.479
6.869,6.809,6.289
0.547,0.714,0.955
0.012,0.377,0.992
4.862,4.521,4.327
6.939,6.211,6.627
4.273,4.809,4.008
2.931,2.693,2.455
6.492,6.82,6.922
0.349,0.171,0.4
8.936,8.613,8.465
4.832,4.156,4.447
8.627,8.07,8.032
8.39,8.693,8.747
0.811,0.16,0.097
2.389,2.962,2.787
2.762,2.85,2.316
6.211,6.567,6.119
4.882,4.764,4.419
8.469,8.004,8.028
6.077,6.235,6.342
0.583,0.195,0.45
2.47,2.874,2.217
8.801,8.773,8.789
8.893,8.787,8.498
0.086,0.144,0.402
4.204,4.195,4.091
2.637,2.722,2.211
4.589,4.508,4.714
6.304,6.261,6.178
6.303,6.502,6.517
8.517,8.932,8.861
4.713,4.567,4.143
4.759,4.868,4.344
4.217,4.989,4.782
2.287,2.056,2.632
2.99,2.792,2.923
6.537,6.779,6.965
4.931,4.024,4.54
6.891,6.562,6.636
2.192,2.042,2.062
8.379,8.62,8.036
4.385,4.017,4.786
0.66,0.819,0.685
6.527,6.746,6.422
0.43,0.382,0.459
8.294,8.087,8.216
2.692,2.407,2.674
2.771,2.919,2.328
4.927,4.359,4.586
2.068,2.728,2.269
2.095,2.743,2.033
8.537,8.418,8.244
4.814,4.54,4.524
2.579,2.351,2.007
4.015,4.585,4.908
6.569,6.901,6.83
4.1,4.826,4.967
2.268,2.956,2.176
6.827,6.693,6.761
6.507,6.587,6.717
2.625,2.79,2.649
4.764,4.922,4.238
6.658,6.326,6.462
4.818,4.02,4.204
2.947,2.635,2.608
6.731,6.824,6.572
8.935,8.07,8.316
2.504,2.453,2.175
6.78,6.068,6.292
6.16,6.139,6.532
8.526,8.166,8.468
6.971,6.962,6.878
2.323,2.566,2.188
0.881,0.779,0.915
4.253,4.196,4.301
6.773,6.395,6.176
2.121,2.393,2.57
0.179,0.366,0.879
0.13,0.342,0.159
6.809,6.476,6.84
8.183,8.489,8.536
2.079,2.704,2.298
0.586,0.932,0.498
6.434,6.26,6.94
2.102,2.483,2.098
4.382,4.66,4.11
2.09,2.293,2.995
2.873,2.508,2.264
0.022,0.647,0.377
6.098,6.488,6.468
0.761,0.878,0.029
8.421,8.449,8.113
0.618,0.476,0.383
6.116,6.195,6.54
2.69,2.235,2.175
0.798,0.698,0.95
4.752,4.4,4.815
0.56,0.027,0.455
0.328,0.315,0.452
2.158,2.901,2.922
2.78,2.845,2.772
4.988,4.789,4.437
6.636,6.539,6.233
8.337,8.842,8.416
0.261,0.125,0.417
4.447,4.466,4.148
4.652,4.404,4.459
4.179,4.449,4.751
8.752,8.457,8.479
8.151,8.46,8.637
4.445,4.143,4.118
4.777,4.772,4.861
2.771,2.719,2.544
4.38,4.163,4.419
4.11,4.262,4.547
4.528,4.706,4.551
0.302,0.297,0.89
0.162,0.166,0.621
4.505,4.908,4.561
0.49,0.802,0.81
2.751,2.352,2.193
0.668,0.008,0.701
2.648,2.531,2.666
8.212,8.247,8.102
4.339,4.891,4.574
2.7,2.032,2.985
0.229,0.358,0.594
2.715,2.108,2.491
2.208,2.933,2.602
6.146,6.326,6.071
0.006,0.026,0.101
0.455,0.933,0.443
8.807,8.145,8.472
6.826,6.404,6.495
0.091,0.812,0.226
6.952,6.096,6.405
2.116,2.37,2.002
2.958,2.259,2.191
2.683,2.607,2.362
8.811,8.366,8.929
0.069,0.671,0.549
8.614,8.351,8.59
0.933,0.708,0.843
0.929,0.417,0.547
2.77,2.068,2.162
0.986,0.152,0.483
4.041,4.168,4.248
4.849,4.735,4.442
6.371,6.417,6.659
8.162,8.167,8.566
6.361,6.103,6.493
0.251,0.39,0.506
4.031,4.32,4.119
4.988,4.232,4.065
0.616,0.751,0.436
0.733,0.725,0.374
0.114,0.548,0.025
6.114,6.309,6.645
0.517,0.604,0.905
6.506,6.331,6.798
6.725,6.737,6.325
4.021,4.048,4.879
2.513,2.164,2.091
8.999,8.789,8.503
4.483,4.138,4.273
6.814,6.32,6.509
2.02,2.735,2.533
8.837,8.68,8.484
8.061,8.384,8.542
2.167,2.408,2.987
4.658,4.468,4.872
6.791,6.132,6.601
8.923,8.064,8.85
2.73,2.527,2.236
6.394,6.107,6.169
6.706,6.438,6.143
4.209,4.943,4.107
8.479,8.063,8.733
4.559,4.016,4.602
0.921,0.235,0.687
2.283,2.921,2.08
8.016,8.225,8.382
6.325,6.546,6.852
6.311,6.072,6.897
6.713,6.32,6.656
2.197,2.421,2.685
0.48,0.082,0.346
2.189,2.809,2.258
2.338,2.667,2.078
4.479,4.335,4.88
4.018,4.264,4.149
2.664,2.227,2.138
8.578,8.842,8.778
8.382,8.278,8.971
2.315,2.43,2.362
8.624,8.582,8.0
0.046,0.805,0.966
0.278,0.869,0.962
2.946,2.451,2.618
6.073,6.93,6.9
0.922,0.754,0.276
0.28,0.982,0.983
8.475,8.098,8.104
0.39,0.377,0.123
2.204,2.814,2.481
8.096,8.305,8.958
4.033,4.725,4.679
2.444,2.118,2.136
6.145,6.354,6.035
4.071,4.508,4.611
0.714,0.105,0.948
8.239,8.41,8.791
0.746,0.566,0.99
2.821,2.997,2.431
0.513,0.279,0.849
0.257,0.866,0.737
4.485,4.389,4.387
2.435,2.882,2.622
8.073,8.944,8.67
0.245,0.044,0.574
0.806,0.004,0.437
8.78,8.665,8.368
4.487,4.711,4.194
8.283,8.877,8.531
4.903,4.56,4.184
6.691,6.718,6.907
6.427,6.705,6.188
8.98,8.456,8.333
6.082,6.876,6.408
8.177,8.689,8.73
2.598,2.294,2.616
6.266,6.446,6.471
0.26,0.991,0.654
8.886,8.439,8.931
6.955,6.698,6.028
2.296,2.676,2.615
0.595,0.012,0.492
0.86,0.047,0.984
6.606,6.779,6.702
0.757,0.045,0.792
0.521,0.427,0.749
0.135,0.523,0.812
0.678,0.449,0.114
6.623,6.15,6.731
8.361,8.643,8.236
0.989,0.828,0.212
8.02,8.981,8.888
8.413,8.967,8.02
8.635,8.837,8.938
0.778,0.436,0.332
6.68,6.082,6.514
6.035,6.591,6.261
6.418,6.122,6.523
0.175,0.013,0.587
4.539,4.44,4.109
4.179,4.988,4.073
8.757,8.66,8.448
2.39,2.864,2.95
4.418,4.14,4.021
0.95,0.236,0.75
6.899,6.17,6.794
6.882,6.159,6.221
2.301,2.454,2.87
8.984,8.589,8.272
0.823,0.09,0.031
2.276,2.086,2.193
2.65,2.737,2.002
4.174,4.091,4.091
2.885,2.183,2.304
6.291,6.045,6.345
4.599,4.705,4.059
6.979,6.071,6.79
6.646,6.93,6.447
2.713,2.546,2.156
2.705,2.064,2.428
4.484,4.501,4.995
8.689,8.804,8.167
4.503,4.914,4.096
0.149,0.053,0.897
2.26,2.958,2.389
6.468,6.782,6.036
8.692,8.149,8.254
4.234,4.909,4.156
8.029,8.832,8.52
8.387,8.809,8.158
2.123,2.988,2.323
4.376,4.242,4.581
0.487,0.731,0.868
8.246,8.032,8.835
6.773,6.124,6.677
8.711,8.163,8.687
6.549,6.34,6.128
8.182,8.348,8.409
0.674,0.96,0.296
4.237,4.91,4.035
4.841,4.947,4.9
6.535,6.86,6.126
8.657,8.609,8.398
0.443,0.101,0.002
0.183,0.306,0.525
0.351,0.812,0.138
6.471,6.347,6.393
6.587,6.083,6.375
8.385,8.487,8.699
2.042,2.849,2.28
6.62,6.909,6.474
4.905,4.983,4.513
8.4,8.107,8.365
6.476,6.003,6.345
4.545,4.062,4.345
4.947,4.764,4.526
8.805,8.744,8.858
0.813,0.542,0.558
8.088,8.566,8.889
0.199,0.12,0.089
6.324,6.287,6.469
6.997,6.703,6.907
8.856,8.111,8.268
6.722,6.835,6.049
8.244,8.612,8.802
2.376,2.438,2.838
6.146,6.567,6.327
8.561,8.601,8.84
4.01,4.699,4.055
8.503,8.47,8.366
4.15,4.427,4.857
8.333,8.028,8.541
4.971,4.283,4.656
6.183,6.331,6.984
6.42,6.036,6.454
4.277,4.173,4.59
0.796,0.486,0.992
0.038,0.172,0.117
6.097,6.174,6.225
6.076,6.149,6.34
2.849,2.894,2.404
2.102,2.356,2.734
4.967,4.373,4.556
8.07,8.748,8.77
0.768,0.029,0.987
6.611,6.616,6.831
8.268,8.849,8.064
6.583,6.128,6.388
4.88,4.792,4.59
8.38,8.66,8.331
6.89,6.267,6.165
4.398,4.917,4.278
6.451,6.882,6.611
0.648,0.082,0.034
2.29,2.046,2.429
6.805,6.319,6.481
8.953,8.277,8.663
4.348,4.032,4.88
2.901,2.247,2.99
2.882,2.904,2.556
4.946,4.511,4.225
6.792,6.824,6.986
4.842,4.276,4.602
6.201,6.837,6.675
8.882,8.424,8.612
6.656,6.165,6.755
4.594,4.878,4.657
4.482,4.195,4.369
8.494,8.692,8.073
2.438,2.875,2.462
4.507,4.064,4.801
0.317,0.73,0.951
8.31,8.415,8.293
0.244,0.071,0.508
8.523,8.385,8.947
2.874,2.982,2.973
6.997,6.526,6.93
4.075,4.341,4.606
8.362,8.759,8.362
0.26,0.612,0.399
4.054,4.569,4.184
4.464,4.226,4.68
2.637,2.912,2.595
8.268,8.869,8.135
8.758,8.57,8.448
0.143,0.737,0.785
6.773,6.155,6.244
8.994,8.424,8.433
8.885,8.509,8.877
0.061,0.654,0.968
8.658,8.283,8.989
0.464,0.065,0.45
2.396,2.657,2.03
8.924,8.602,8.14
2.519,2.363,2.926
2.181,2.573,2.373
6.539,6.467,6.966
0.724,0.499,0.082
6.727,6.9,6.748
0.877,0.648,0.877
4.013,4.417,4.289
4.266,4.763,4.727
2.698,2.148,2.902
4.717,4.398,4.266
2.274,2.046,2.63
8.516,8.636,8.664
6.96,6.532,6.092
0.963,0.703,0.195
8.501,8.218,8.768
8.439,8.972,8.021
4.57,4.798,4.141
4.793,4.034,4.179
8.468,8.902,8.111
4.892,4.154,4.839
8.168,8.607,8.214
6.12,6.611,6.629
4.359,4.094,4.006
0.943,0.961,0.98
2.446,2.969,2.351
4.183,4.787,4.625
6.968,6.807,6.551
2.211,2.71,2.969
0.258,0.604,0.844
6.176,6.632,6.761
6.166,6.598,6.428
0.609,0.561,0.17
6.36,6.914,6.658
2.136,2.477,2.008
4.59,4.822,4.961
2.035,2.283,2.442
0.349,0.364,0.665
6.176,6.103,6.025
4.071,4.874,4.297
2.156,2.741,2.801
4.078,4.133,4.641
6.042,6.268,6.632
0.184,0.818,0.176
2.28,2.093,2.655
6.371,6.954,6.519
0.803,0.85,0.349
4.409,4.387,4.743
4.651,4.779,4.112
8.752,8.889,8.171
0.399,0.122,0.74
4.268,4.97,4.15
4.4,4.869,4.743
6.334,6.922,6.889
6.72,6.966,6.556
4.864,4.971,4.552
4.892,4.324,4.092
0.648,0.615,0.607
2.606,2.465,2.188
0.415,0.15,0.755
8.163,8.557,8.114
8.634,8.906,8.232
6.346,6.143,6.697
4.681,4.403,4.895
0.42,0.715,0.75
4.772,4.708,4.61
2.339,2.819,2.431
8.182,8.734,8.626
2.399,2.117,2.668
4.304,4.146,4.649
6.494,6.072,6.214
8.931,8.715,8.298
6.526,6.374,6.859
0.165,0.805,0.899
8.543,8.765,8.215
0.543,0.9,0.225
2.35,2.824,2.392
6.64,6.315,6.254
6.531,6.605,6.998
8.528,8.84,8.396
8.57,8.338,8.51
6.437,6.976,6.539
6.234,6.802,6.223
6.939,6.785,6.37
8.733,8.219,8.586
2.288,2.341,2.824
8.594,8.3,8.431
6.815,6.179,6.441
0.506,0.353,0.703
2.708,2.042,2.353
2.394,2.242,2.975
2.205,2.132,2.844
2.513,2.073,2.597
6.951,6.115,6.825
0.784,0.906,0.297
4.311,4.452,4.257
0.698,0.867,0.54
2.103,2.305,2.425
0.937,0.313,0.776
0.132,0.35,0.683
4.258,4.048,4.079
6.418,6.014,6.905
2.079,2.736,2.777
4.153,4.615,4.804
8.323,8.563,8.34
6.127,6.654,6.721
8.381,8.225,8.506
2.399,2.357,2.284
8.889,8.461,8.214
8.091,8.704,8.186
8.815,8.353,8.693
0.501,1.0,0.036
6.439,6.444,6.366
6.962,6.445,6.78
0.04,0.507,0.803
6.886,6.24,6.529
8.598,8.922,8.762
6.932,6.726,6.496
2.007,2.611,2.637
8.934,8.873,8.593
4.859,4.247,4.961
4.638,4.946,4.148
6.471,6.14,6.527
4.271,4.851,4.868
2.205,2.971,2.071
0.771,0.887,0.585
4.797,4.792,4.424
8.261,8.421,8.152
8.617,8.229,8.032
2.524,2.439,2.653
8.581,8.932,8.803
2.662,2.075,2.867
8.833,8.896,8.059
8.22,8.334,8.097
8.813,8.931,8.256
2.442,2.008,2.758
8.46,8.768,8.659
2.68,2.574,2.793
0.744,0.625,0.553
8.153,8.452,8.63
8.77,8.626,8.415
4.047,4.425,4.864
4.118,4.802,4.661
0.992,0.09,0.738
8.601,8.731,8.068
6.641,6.27,6.305
8.573,8.353,8.969
8.319,8.356,8.535
4.915,4.071,4.098
0.431,0.089,0.658
6.835,6.945,6.826
8.283,8.23,8.372
6.434,6.701,6.317
0.951,0.478,0.434
6.973,6.241,6.684
2.007,2.979,2.995
8.883,8.282,8.417
8.349,8.963,8.817
4.818,4.374,4.449
4.057,4.1,4.679
6.572,6.253,6.924
2.865,2.873,2.443
2.338,2.165,2.901
8.112,8.888,8.168
8.338,8.525,8.331
8.611,8.636,8.836
6.806,6.305,6.767
8.575,8.954,8.828
0.903,0.769,0.922
4.382,4.722,4.77
6.247,6.042,6.791
0.188,0.233,0.198
8.889,8.625,8.577
4.635,4.104,4.866
8.162,8.716,8.963
0.07,0.548,0.367
4.755,4.401,4.407
4.792,4.105,4.668
8.665,8.325,8.531
0.263,0.859,0.642
4.306,4.528,4.353
2.904,2.865,2.657
6.116,6.322,6.205
0.045,0.748,0.236
6.709,6.946,6.038
2.169,2.042,2.642
6.904,6.739,6.79
6.358,6.883,6.482
6.01,6.817,6.111
4.354,4.817,4.911
2.094,2.737,2.734
2.141,2.282,2.114
2.997,2.627,2.86
4.054,4.938,4.171
8.177,8.784,8.557
6.138,6.477,6.025
2.438,2.883,2.332
8.477,8.898,8.441
4.851,4.267,4.898
8.873,8.988,8.993
0.702,0.685,0.307
8.095,8.197,8.053
8.82,8.727,8.281
8.077,8.21,8.152
6.405,6.854,6.569
4.22,4.903,4.357
0.394,0.149,0.103
8.77,8.264,8.1
0.825,0.477,0.207
2.933,2.234,2.004
4.686,4.008,4.054
6.562,6.438,6.131
0.503,0.348,0.566
4.121,4.064,4.452
2.862,2.261,2.595
4.021,4.962,4.021
8.681,8.185,8.292
4.39,4.349,4.512
6.401,6.448,6.235
2.242,2.894,2.651
4.84,4.217,4.547
2.755,2.044,2.962
8.347,8.54,8.531
8.048,8.984,8.677
2.221,2.004,2.019
2.102,2.134,2.641
4.287,4.787,4.597
2.781,2.318,2.339
6.639,6.502,6.076
8.946,8.013,8.616
4.715,4.837,4.35
4.655,4.796,4.036
4.324,4.378,4.082
0.453,0.647,0.602
2.04,2.988,2.162
0.545,0.555,0.512
6.587,6.09,6.341
0.594,0.36,0.821
8.493,8.826,8.643
2.204,2.536,2.304
8.387,8.886,8.573
0.835,0.47,0.513
0.103,0.656,0.473
6.446,6.659,6.701
6.4,6.059,6.759
2.596,2.803,2.655
2.411,2.755,2.987
2.721,2.241,2.044
2.92,2.945,2.751
4.382,4.85,4.815
6.387,6.916,6.755
8.023,8.728,8.175
6.089,6.755,6.426
0.648,0.22,0.544
6.718,6.493,6.363
2.094,2.804,2.004
2.828,2.339,2.133
8.848,8.865,8.177
0.209,0.58,0.403
0.488,0.384,0.349
4.556,4.196,4.716
4.731,4.05,4.893
6.57,6.974,6.41
2.225,2.871,2.542
4.161,4.308,4.629
2.564,2.859,2.105
6.679,6.818,6.583
0.296,0.634,0.85
8.685,8.49,8.116
0.715,0.049,0.669
0.264,0.535,0.782
8.044,8.579,8.502
4.892,4.929,4.865
0.397,0.956,0.022
6.382,6.633,6.181
6.152,6.853,6.002
4.16,4.325,4.759
2.276,2.397,2.813
8.162,8.363,8.18
4.592,4.302,4.78
6.489,6.577,6.513
6.893,6.57,6.878
0.702,0.783,0.037
6.156,6.798,6.162
2.636,2.312,2.643
2.743,2.523,2.993
8.156,8.774,8.889
0.386,0.857,0.232
6.798,6.749,6.468
8.644,8.173,8.167
6.852,6.534,6.791
4.787,4.412,4.973
0.004,0.364,0.371
8.762,8.57,8.955
2.436,2.289,2.626
2.74,2.743,2.913
4.054,4.363,4.861
4.028,4.876,4.946
2.028,2.499,2.294
0.377,0.257,0.965
2.672,2.275,2.032
0.918,0.916,0.67
0.227,0.771,0.592
6.932,6.414,6.173
0.618,0.092,0.962
6.833,6.906,6.538
4.068,4.567,4.484
0.274,0.763,0.505
6.259,6.603,6.841
0.709,0.738,0.899
8.531,8.864,8.221
0.302,0.161,0.281
8.183,8.57,8.215
4.33,4.0,4.86
8.092,8.784,8.292
8.595,8.859,8.528
8.143,8.342,8.833
8.945,8.013,8.175
2.921,2.395,2.563
0.667,0.076,0.393
4.328,4.007,4.085
2.453,2.851,2.168
4.998,4.251,4.532
6.953,6.382,6.357
8.823,8.793,8.651
0.933,0.514,0.047
4.721,4.365,4.33
8.094,8.55,8.1
6.332,6.348,6.782
2.929,2.31,2.964
0.803,0.513,0.033
8.259,8.235,8.793
8.643,8.918,8.935
4.279,4.679,4.622
8.924,8.934,8.408
4.66,4.616,4.428
0.785,0.794,0.419
4.001,4.442,4.531
0.234,0.3,0.002
4.776,4.212,4.691
8.511,8.232,8.602
2.128,2.779,2.338
2.198,2.876,2.185
6.694,6.019,6.412
8.304,8.707,8.068
6.468,6.161,6.04
6.492,6.521,6.433
4.393,4.932,4.796
4.717,4.822,4.341
0.674,0.793,0.969
8.548,9.0,8.252
4.067,4.157,4.862
6.113,6.777,6.236
6.032,6.075,6.924
0.86,0.013,0.988
2.691,2.466,2.65
6.062,6.349,6.428
6.265,6.411,6.489
0.279,0.669,0.483
